frame,shin.R__head_x,shin.R__head_y,shin.R__head_z,shin.R__tail_x,shin.R__tail_y,shin.R__tail_z,thigh.R__head_x,thigh.R__head_y,thigh.R__head_z,thigh.R__tail_x,thigh.R__tail_y,thigh.R__tail_z,shin.L__head_x,shin.L__head_y,shin.L__head_z,shin.L__tail_x,shin.L__tail_y,shin.L__tail_z,thigh.L__head_x,thigh.L__head_y,thigh.L__head_z,thigh.L__tail_x,thigh.L__tail_y,thigh.L__tail_z,spine__head_x,spine__head_y,spine__head_z,spine__tail_x,spine__tail_y,spine__tail_z,spine.006__head_x,spine.006__head_y,spine.006__head_z,spine.006__tail_x,spine.006__tail_y,spine.006__tail_z,upper_arm.R__head_x,upper_arm.R__head_y,upper_arm.R__head_z,upper_arm.R__tail_x,upper_arm.R__tail_y,upper_arm.R__tail_z,forearm.R__head_x,forearm.R__head_y,forearm.R__head_z,forearm.R__tail_x,forearm.R__tail_y,forearm.R__tail_z,upper_arm.L__head_x,upper_arm.L__head_y,upper_arm.L__head_z,upper_arm.L__tail_x,upper_arm.L__tail_y,upper_arm.L__tail_z,forearm.L__head_x,forearm.L__head_y,forearm.L__head_z,forearm.L__tail_x,forearm.L__tail_y,forearm.L__tail_z
131,-0.03106287680566311,-0.018634164705872536,0.02068331278860569,-0.04262442886829376,-0.0018257310148328543,0.009388561360538006,-0.022645052522420883,-0.012116925790905952,0.03761451691389084,-0.031062882393598557,-0.018634168431162834,0.020683305338025093,0.04607834666967392,-0.0016265094745904207,0.03232073783874512,0.0544724315404892,0.0029727593064308167,0.011057019233703613,0.03347140923142433,0.007959321141242981,0.04453454166650772,0.04607835039496422,-0.0016265138983726501,0.03232073038816452,0.003075636923313141,0.003299163654446602,0.044427867978811264,0.0010796540882438421,0.0025234208442270756,0.06286443024873734,-0.0178872961550951,-0.011672347784042358,0.144256591796875,-0.023919034749269485,-0.016031265258789062,0.16446061432361603,-0.055694859474897385,-0.012550728395581245,0.09454358369112015,-0.05715184658765793,-0.04555562138557434,0.08298695087432861,-0.05715184658765793,-0.04555560648441315,0.08298696577548981,-0.04542183130979538,-0.0717141255736351,0.09182653576135635,0.041558410972356796,-0.0016801576130092144,0.12777841091156006,0.04573729634284973,-0.03553619608283043,0.11994846910238266,0.045737285166978836,-0.03553617000579834,0.11994848400354385,0.03523274511098862,-0.06351982057094574,0.11738542467355728
132,-0.031177762895822525,-0.019031725823879242,0.02023967169225216,-0.04264029487967491,-0.0018669713754206896,0.009388566017150879,-0.022896233946084976,-0.012623428367078304,0.03727932274341583,-0.031177766621112823,-0.01903172768652439,0.02023966796696186,0.045832499861717224,-0.0015467884950339794,0.03220866620540619,0.054059386253356934,0.003496803343296051,0.010980378836393356,0.032999712973833084,0.00807258766144514,0.044158030301332474,0.04583250358700752,-0.0015467931516468525,0.03220865875482559,0.0026415172033011913,0.003179756458848715,0.04389096051454544,0.0004676890093833208,0.0029249570798128843,0.062321972101926804,-0.018482543528079987,-0.009901221841573715,0.14397044479846954,-0.02451898530125618,-0.013842979446053505,0.16425859928131104,-0.056261688470840454,-0.013678576797246933,0.09439435601234436,-0.05531984567642212,-0.04745712876319885,0.08527710288763046,-0.05531984567642212,-0.04745711386203766,0.08527711033821106,-0.043113987892866135,-0.07365080714225769,0.09333359450101852,0.04088524729013443,0.0004261815920472145,0.12738652527332306,0.045709989964962006,-0.033597979694604874,0.12074722349643707,0.04570998251438141,-0.033597949892282486,0.12074723094701767,0.036540526896715164,-0.06210900470614433,0.11900367587804794
133,-0.03127449005842209,-0.019429929554462433,0.019776558503508568,-0.042652927339076996,-0.00192606495693326,0.009388544596731663,-0.02312225103378296,-0.013070414774119854,0.036896638572216034,-0.03127449378371239,-0.01942993327975273,0.01977655105292797,0.04562796652317047,-0.0015625315718352795,0.03205625340342522,0.05373392254114151,0.0039100656285882,0.010887778364121914,0.032587096095085144,0.008145525120198727,0.04370483383536339,0.04562796652317047,-0.0015625366941094398,0.03205624595284462,0.0022611406166106462,0.0030662929639220238,0.04329362139105797,-8.639582665637136e-05,0.0033228513784706593,0.06170329079031944,-0.01910150796175003,-0.008146962150931358,0.14355701208114624,-0.025167351588606834,-0.011687971651554108,0.1639101654291153,-0.05670112743973732,-0.014637783169746399,0.09414680302143097,-0.053438786417245865,-0.04879998415708542,0.08726908266544342,-0.05343879386782646,-0.04879996180534363,0.08726908266544342,-0.04073512926697731,-0.07495971024036407,0.09463682770729065,0.04019162058830261,0.002538677304983139,0.12689240276813507,0.0460427850484848,-0.031499091535806656,0.12121826410293579,0.0460427850484848,-0.031499072909355164,0.12121826410293579,0.03783613443374634,-0.060342855751514435,0.12038978189229965
134,-0.0313723050057888,-0.019808566197752953,0.019298721104860306,-0.04266256466507912,-0.0019736597314476967,0.00938856229186058,-0.023314718157052994,-0.013479365967214108,0.03647476062178612,-0.0313723124563694,-0.01980856992304325,0.019298717379570007,0.04545765742659569,-0.001654339488595724,0.031880997121334076,0.05350043997168541,0.00421218341216445,0.01079409010708332,0.03222792595624924,0.008198133669793606,0.043190423399209976,0.045457661151885986,-0.0016543446108698845,0.03188098967075348,0.0019317719852551818,0.0029557854868471622,0.04264986515045166,-0.0005830017616972327,0.0037069565150886774,0.06102387607097626,-0.019754108041524887,-0.006411893293261528,0.14303192496299744,-0.02586740255355835,-0.009572370909154415,0.1634334772825241,-0.057044774293899536,-0.01542861107736826,0.0938033014535904,-0.051592256873846054,-0.04965253174304962,0.08890481293201447,-0.05159226432442665,-0.04965250939130783,0.08890481293201447,-0.038346223533153534,-0.07568522542715073,0.09574873000383377,0.03945610299706459,0.004703298211097717,0.12630602717399597,0.04671742394566536,-0.0291768629103899,0.12136543542146683,0.04671742022037506,-0.02917684242129326,0.12136543542146683,0.03914083167910576,-0.0582038089632988,0.12153834104537964
135,-0.03149501979351044,-0.020159032195806503,0.018820691853761673,-0.04267345741391182,-0.0019975104369223118,0.009388461709022522,-0.02347090095281601,-0.013875476084649563,0.03602912649512291,-0.031495023518800735,-0.020159034058451653,0.018820688128471375,0.0453055277466774,-0.0017944355495274067,0.03169919550418854,0.053347621113061905,0.004415735602378845,0.01071065105497837,0.03190675750374794,0.008254538290202618,0.0426303967833519,0.045305535197257996,-0.0017944378778338432,0.03169919177889824,0.0016421756008639932,0.002845294773578644,0.041977278888225555,-0.001030891900882125,0.00406767800450325,0.060303568840026855,-0.020433971658349037,-0.004700401332229376,0.14242050051689148,-0.026598941534757614,-0.007502906024456024,0.16285879909992218,-0.05732215568423271,-0.01606951653957367,0.09339237958192825,-0.04984569177031517,-0.05010947585105896,0.09016969054937363,-0.04984569922089577,-0.05010944977402687,0.09016969054937363,-0.035964902490377426,-0.07588901370763779,0.0967070460319519,0.038664810359478,0.006962994113564491,0.1256214678287506,0.047706134617328644,-0.026556197553873062,0.1211806908249855,0.047706130892038345,-0.02655617520213127,0.1211806908249855,0.04049834609031677,-0.05565014109015465,0.12244115769863129
136,-0.03164602816104889,-0.020497292280197144,0.01837289147078991,-0.042686864733695984,-0.0020272075198590755,0.009388381615281105,-0.023596659302711487,-0.014274034649133682,0.03559143468737602,-0.03164603188633919,-0.020497294142842293,0.01837288588285446,0.045142099261283875,-0.0019490225240588188,0.03152833878993988,0.053230445832014084,0.004540482070297003,0.010642323642969131,0.031601618975400925,0.008339639753103256,0.042054448276758194,0.04514210298657417,-0.001949027180671692,0.03152833506464958,0.001374289859086275,0.0027374844066798687,0.04130905121564865,-0.0014460394158959389,0.004400261677801609,0.05957851931452751,-0.021137326955795288,-0.0030238009057939053,0.14176400005817413,-0.0273444764316082,-0.005493286531418562,0.1622324436903,-0.05756612867116928,-0.01658383570611477,0.09296305477619171,-0.048254042863845825,-0.05026976019144058,0.09108021855354309,-0.04825405031442642,-0.05026973783969879,0.09108022600412369,-0.03359227627515793,-0.0756293460726738,0.09755492210388184,0.03780100867152214,0.009336491115391254,0.12484460324048996,0.04895615205168724,-0.023573927581310272,0.12066499888896942,0.048956144601106644,-0.02357390522956848,0.12066500633955002,0.04194040223956108,-0.05264076963067055,0.12309316545724869
137,-0.031816065311431885,-0.020814185962080956,0.017970049753785133,-0.042703233659267426,-0.002063523977994919,0.009388213977217674,-0.02367960475385189,-0.014676034450531006,0.035178203135728836,-0.03181606903672218,-0.020814187824726105,0.017970040440559387,0.04498107731342316,-0.0020801303908228874,0.03137865290045738,0.05317895859479904,0.004606054630130529,0.01059763878583908,0.031318362802267075,0.008463317528367043,0.04148637503385544,0.04498107731342316,-0.0020801350474357605,0.031378649175167084,0.001135568367317319,0.0026356996968388557,0.04066840931773186,-0.0018209712579846382,0.004699330776929855,0.05887535586953163,-0.021847493946552277,-0.0014063860289752483,0.14109092950820923,-0.028078801929950714,-0.003569589462131262,0.1615866869688034,-0.05779223516583443,-0.016991132870316505,0.09254627674818039,-0.046849217265844345,-0.05022421106696129,0.09164351224899292,-0.04684922471642494,-0.050224192440509796,0.09164351224899292,-0.03122355416417122,-0.07495336979627609,0.09829980880022049,0.03686921298503876,0.011794589459896088,0.12398073822259903,0.05040675401687622,-0.020211460068821907,0.11981529742479324,0.050406742841005325,-0.020211439579725266,0.11981530487537384,0.04348112270236015,-0.04917150363326073,0.12346909195184708
138,-0.0319892056286335,-0.021097876131534576,0.017621539533138275,-0.04272088408470154,-0.0021029887720942497,0.009388002566993237,-0.02372841350734234,-0.01506727933883667,0.03480847552418709,-0.0319892093539238,-0.021097881719470024,0.017621532082557678,0.04482020065188408,-0.0021713851019740105,0.03126031160354614,0.05317295715212822,0.0046285223215818405,0.01057810615748167,0.031055977568030357,0.008612172678112984,0.0409691222012043,0.04482020437717438,-0.0021713897585868835,0.031260307878255844,0.0009229722199961543,0.002540919929742813,0.04008974879980087,-0.0021612581331282854,0.004956476390361786,0.05823210999369621,-0.022577811032533646,0.00011670449748635292,0.14043717086315155,-0.028814375400543213,-0.001767170149832964,0.1609589010477066,-0.058042146265506744,-0.0172995924949646,0.092169851064682,-0.04568972438573837,-0.050046056509017944,0.09187252819538116,-0.04568973183631897,-0.050046034157276154,0.09187253564596176,-0.02891521155834198,-0.07389457523822784,0.09893382340669632,0.03585875406861305,0.014255005866289139,0.12306401878595352,0.05195191502571106,-0.016512040048837662,0.11865942925214767,0.05195190757513046,-0.01651201769709587,0.11865943670272827,0.04506203904747963,-0.045296814292669296,0.12355473637580872
139,-0.03214286267757416,-0.021334275603294373,0.01732902228832245,-0.0427369624376297,-0.002138742245733738,0.009387843310832977,-0.02375638671219349,-0.015423650853335857,0.03449675813317299,-0.032142870128154755,-0.02133427932858467,0.01732901856303215,0.04466886445879936,-0.002224491909146309,0.03118153102695942,0.05319439619779587,0.004619624000042677,0.0105845732614398,0.03082331083714962,0.008749670349061489,0.040555357933044434,0.04466886818408966,-0.0022244956344366074,0.03118153288960457,0.0007393693085759878,0.0024493359960615635,0.039610039442777634,-0.002467700280249119,0.005159147549420595,0.05768942832946777,-0.02335147187113762,0.0015042736195027828,0.1398380994796753,-0.02958119474351406,-0.00012579606845974922,0.16038361191749573,-0.058363985270261765,-0.017507657408714294,0.09184952825307846,-0.0448404923081398,-0.0497894249856472,0.09177893400192261,-0.044840503484010696,-0.04978940635919571,0.0917789414525032,-0.02676982432603836,-0.07247936725616455,0.09943504631519318,0.03476708382368088,0.01659751497209072,0.12215348333120346,0.053473807871341705,-0.012576626613736153,0.11726168543100357,0.05347380042076111,-0.01257660984992981,0.11726169288158417,0.04657842218875885,-0.04113049432635307,0.12335503101348877
140,-0.03225719556212425,-0.02151154726743698,0.017092499881982803,-0.04274829477071762,-0.0021637175232172012,0.00938766822218895,-0.023778792470693588,-0.015717584639787674,0.03425484150648117,-0.03225719928741455,-0.02151154913008213,0.017092492431402206,0.044544048607349396,-0.002253294922411442,0.031150858849287033,0.053227126598358154,0.004587422125041485,0.010618692263960838,0.030635133385658264,0.008829948492348194,0.04029984772205353,0.044544052332639694,-0.002253299579024315,0.031150856986641884,0.0005911575863137841,0.002355310134589672,0.03926555812358856,-0.0027369046583771706,0.005294604692608118,0.05728713050484657,-0.02419113740324974,0.0027168416418135166,0.139327734708786,-0.030413616448640823,0.0013170493766665459,0.15989238023757935,-0.058800674974918365,-0.017611291259527206,0.09159208834171295,-0.04435541480779648,-0.04949061572551727,0.09137658774852753,-0.044355425983667374,-0.04949059709906578,0.09137658774852753,-0.024910055100917816,-0.07073434442281723,0.09977784752845764,0.0336054265499115,0.01869700476527214,0.12132477015256882,0.05486717447638512,-0.008534781634807587,0.1157238781452179,0.05486715957522392,-0.008534761145710945,0.1157238781452179,0.04790959879755974,-0.036819711327552795,0.12290392816066742
141,-0.032328180968761444,-0.021626010537147522,0.016915883868932724,-0.042752839624881744,-0.0021731043234467506,0.009387483820319176,-0.023819616064429283,-0.01592068001627922,0.034092992544174194,-0.03232818841934204,-0.02162601239979267,0.016915878280997276,0.04444905370473862,-0.002269667573273182,0.03117986023426056,0.0532417930662632,0.0045357923954725266,0.010682675056159496,0.030493753030896187,0.008821345865726471,0.04024844244122505,0.04444905370473862,-0.002269672229886055,0.03117985464632511,0.0004731399239972234,0.0022604940459132195,0.03908681869506836,-0.0029753607232123613,0.005359402857720852,0.05705893784761429,-0.025118675082921982,0.003727709874510765,0.13893666863441467,-0.031345389783382416,0.002535631414502859,0.15951314568519592,-0.0593876875936985,-0.017610959708690643,0.09140235930681229,-0.044267166405916214,-0.049168214201927185,0.09068744629621506,-0.04426718130707741,-0.049168191850185394,0.09068745374679565,-0.023449517786502838,-0.0686868280172348,0.09994200617074966,0.03238698095083237,0.020464632660150528,0.12065370380878448,0.056048426777124405,-0.004497813060879707,0.11417187005281448,0.05604841187596321,-0.004497792571783066,0.11417187750339508,0.048944611102342606,-0.03249923139810562,0.12226229906082153
142,-0.032357096672058105,-0.021679461002349854,0.01680084690451622,-0.04275008663535118,-0.00216559786349535,0.00938727892935276,-0.02387906238436699,-0.016024723649024963,0.03400975093245506,-0.032357100397348404,-0.0216794665902853,0.016800837591290474,0.04440271109342575,-0.0022796206176280975,0.03127547353506088,0.05325259640812874,0.004466549027711153,0.010783285833895206,0.030410941690206528,0.008704460225999355,0.040417708456516266,0.04440271481871605,-0.0022796252742409706,0.03127547353506088,0.0003936991561204195,0.002161109820008278,0.039083197712898254,-0.0031740807462483644,0.005346686113625765,0.05701683834195137,-0.026120658963918686,0.0045112441293895245,0.13867919147014618,-0.032371267676353455,0.003503780346363783,0.15925829112529755,-0.0601140521466732,-0.01753624901175499,0.09127739071846008,-0.04454495757818222,-0.04884476959705353,0.08973415195941925,-0.044544972479343414,-0.04884474724531174,0.08973415940999985,-0.02243233658373356,-0.06638262420892715,0.09990537166595459,0.031147439032793045,0.021856673061847687,0.12018819153308868,0.05698730796575546,-0.000539267435669899,0.11272330582141876,0.05698728933930397,-0.0005392525345087051,0.11272331327199936,0.049632199108600616,-0.028268951922655106,0.1214963048696518
143,-0.032356590032577515,-0.021680401638150215,0.016751622781157494,-0.04274088889360428,-0.002143295481801033,0.00938725471496582,-0.02395424246788025,-0.01603776030242443,0.03400156646966934,-0.03235659375786781,-0.021680405363440514,0.016751617193222046,0.044402409344911575,-0.002282842993736267,0.03144144266843796,0.05325800180435181,0.004378235898911953,0.010923905298113823,0.030383240431547165,0.008482011966407299,0.04079991206526756,0.044402413070201874,-0.00228284765034914,0.03144143521785736,0.0003513665869832039,0.002054286655038595,0.03925003483891487,-0.003332430962473154,0.005252697970718145,0.05715792626142502,-0.027171388268470764,0.005050291772931814,0.13856077194213867,-0.03346830606460571,0.004202906507998705,0.1591329723596573,-0.06094396859407425,-0.0174395889043808,0.09121709316968918,-0.04512111842632294,-0.048544593155384064,0.08854898065328598,-0.04512112960219383,-0.04854457080364227,0.08854898810386658,-0.021849434822797775,-0.06387884169816971,0.0996524915099144,0.02991415560245514,0.02288442850112915,0.11994697153568268,0.057672835886478424,0.0033224038779735565,0.1114744022488594,0.05767282098531723,0.0033224187791347504,0.11147440969944,0.049958325922489166,-0.024171439930796623,0.12067078053951263
144,-0.03234126418828964,-0.021639835089445114,0.016770528629422188,-0.04272721707820892,-0.0021107690408825874,0.00938720814883709,-0.024034487083554268,-0.01597912795841694,0.034060802310705185,-0.03234126791357994,-0.021639836952090263,0.016770528629422188,0.04443567991256714,-0.00227260310202837,0.03167498856782913,0.05325985699892044,0.004266631789505482,0.011104781180620193,0.03040105663239956,0.008175383321940899,0.041363585740327835,0.04443568363785744,-0.002272607758641243,0.031674981117248535,0.0003425023751333356,0.0019392156973481178,0.039567768573760986,-0.0034510812256485224,0.005078130401670933,0.057463258504867554,-0.02823263220489025,0.00533823948353529,0.13857586681842804,-0.03459630161523819,0.004625212866812944,0.15913261473178864,-0.0618191733956337,-0.017385270446538925,0.0912204384803772,-0.04590405896306038,-0.04829315096139908,0.0871690958738327,-0.045904066413640976,-0.048293136060237885,0.0871691033244133,-0.021649524569511414,-0.06124121695756912,0.09917175024747849,0.028707485646009445,0.023601925000548363,0.11991524696350098,0.0581023246049881,0.007111899554729462,0.11047998815774918,0.058102309703826904,0.007111916318535805,0.11047999560832977,0.04993865638971329,-0.02019893005490303,0.1198326051235199
145,-0.03232255205512047,-0.021569186821579933,0.01685497723519802,-0.04271148145198822,-0.002073872834444046,0.009387124329805374,-0.024106163531541824,-0.015871208161115646,0.034176167100667953,-0.03232255578041077,-0.02156919054687023,0.016854967921972275,0.04448624327778816,-0.0022422010079026222,0.031964801251888275,0.05326441675424576,0.004125489387661219,0.011321227997541428,0.030453726649284363,0.007815131917595863,0.04206126555800438,0.04448625072836876,-0.0022422047331929207,0.03196479752659798,0.00036326400004327297,0.0018175747245550156,0.04000585898756981,-0.0035303726326674223,0.004828810691833496,0.05790179595351219,-0.02926095575094223,0.005380293820053339,0.13870958983898163,-0.03570713847875595,0.004776025656610727,0.1592440903186798,-0.062672458589077,-0.0174309853464365,0.09128165990114212,-0.046804629266262054,-0.048111338168382645,0.08563104271888733,-0.04680464416742325,-0.04811131954193115,0.08563105016946793,-0.021769436076283455,-0.05854092165827751,0.0984552875161171,0.0275419931858778,0.024083420634269714,0.12005173414945602,0.05826835334300995,0.010867156088352203,0.10974526405334473,0.05826833099126816,0.0108671635389328,0.10974527895450592,0.04959981516003609,-0.016320304945111275,0.1190025582909584
146,-0.032307785004377365,-0.02147855795919895,0.016997210681438446,-0.04269605129957199,-0.002037956379354,0.009387148544192314,-0.02416125498712063,-0.01572948880493641,0.03433450683951378,-0.032307785004377365,-0.0214785598218441,0.0169972013682127,0.04453627020120621,-0.0021881209686398506,0.032292407006025314,0.05327992141246796,0.00394872622564435,0.011564447544515133,0.030530089512467384,0.007433147635310888,0.04284030199050903,0.044536277651786804,-0.0021881251595914364,0.03229239955544472,0.0004074940225109458,0.0016955584287643433,0.04052932187914848,-0.003572662826627493,0.004517355002462864,0.05843709781765938,-0.030216215178370476,0.005193476565182209,0.13894253969192505,-0.036754805594682693,0.004673597868531942,0.15945012867450714,-0.06344332545995712,-0.01760939136147499,0.09138885140419006,-0.047760847955942154,-0.04800628498196602,0.08396654576063156,-0.04776085913181305,-0.048006266355514526,0.08396656066179276,-0.02216227911412716,-0.05584981292486191,0.09750135987997055,0.026427987962961197,0.02440052665770054,0.12029985338449478,0.058152828365564346,0.014607276767492294,0.1092260554432869,0.05815280228853226,0.014607280492782593,0.10922606289386749,0.048963434994220734,-0.012512469664216042,0.1181744784116745
147,-0.03229952231049538,-0.021375520154833794,0.01718580722808838,-0.0426829531788826,-0.0020071743056178093,0.009387265890836716,-0.024198167026042938,-0.015561963431537151,0.03452276438474655,-0.032299526035785675,-0.021375522017478943,0.017185799777507782,0.04457220807671547,-0.002114121802151203,0.03263482823967934,0.053313035517930984,0.0037342440336942673,0.011822450906038284,0.03062184527516365,0.007053252775222063,0.04365057498216629,0.04457220807671547,-0.002114125993102789,0.03263482078909874,0.00046908657532185316,0.00158004742115736,0.04110374301671982,-0.0035801627673208714,0.004159227013587952,0.05903260409832001,-0.031062636524438858,0.004801146686077118,0.1392544060945511,-0.037697482854127884,0.004342918284237385,0.15973252058029175,-0.0640827938914299,-0.017922602593898773,0.09152345359325409,-0.04874227195978165,-0.04796838015317917,0.08220026642084122,-0.04874228686094284,-0.04796836897730827,0.08220028132200241,-0.022801971063017845,-0.05323771759867668,0.09631883352994919,0.025377614423632622,0.024603722617030144,0.1205979660153389,0.05772417038679123,0.018228862434625626,0.10884794592857361,0.05772414803504944,0.018228866159915924,0.1088479608297348,0.04804453253746033,-0.008872410282492638,0.11732294410467148
148,-0.03229533135890961,-0.021265028044581413,0.01740679331123829,-0.042673155665397644,-0.001984100788831711,0.009387309662997723,-0.02421858347952366,-0.015372851863503456,0.034728679805994034,-0.032295335084199905,-0.02126503176987171,0.017406783998012543,0.04458798095583916,-0.0020326292142271996,0.03296983614563942,0.05336659401655197,0.0034844251349568367,0.012083037756383419,0.03072545863687992,0.006687219720333815,0.04445001855492592,0.044587988406419754,-0.0020326324738562107,0.03296983242034912,0.0005444887792691588,0.001474794466048479,0.04169850051403046,-0.003553495742380619,0.0037684403359889984,0.05965505912899971,-0.03176631033420563,0.004226706922054291,0.1396273821592331,-0.03849462419748306,0.003808466251939535,0.1600758284330368,-0.06455346941947937,-0.018346017226576805,0.09166371822357178,-0.04974261671304703,-0.047971636056900024,0.08035165816545486,-0.04974263161420822,-0.04797162488102913,0.08035168051719666,-0.023673133924603462,-0.05076795071363449,0.09493114799261093,0.024409981444478035,0.024713801220059395,0.12088627368211746,0.05699090659618378,0.021550804376602173,0.10849755257368088,0.056990884244441986,0.021550804376602173,0.10849756747484207,0.04686406999826431,-0.00555700808763504,0.11641042679548264
149,-0.032292235642671585,-0.02115059643983841,0.017647145316004753,-0.04266722500324249,-0.001969798468053341,0.009387457743287086,-0.024232778698205948,-0.015159414149820805,0.0349431112408638,-0.032292239367961884,-0.021150600165128708,0.017647139728069305,0.04457905888557434,-0.0019309469498693943,0.0332651361823082,0.05343274772167206,0.0032481716480106115,0.012323576956987381,0.030833229422569275,0.00634457403793931,0.04520532116293907,0.04457906261086464,-0.00193095114082098,0.0332651287317276,0.0006249189609661698,0.0013867276720702648,0.04228828474879265,-0.0034995372407138348,0.003364023519679904,0.06027638912200928,-0.03230489417910576,0.0034973733127117157,0.14004646241664886,-0.039117440581321716,0.0030968058854341507,0.16046735644340515,-0.06483530253171921,-0.018829157575964928,0.09178509563207626,-0.050772398710250854,-0.047967031598091125,0.07843516021966934,-0.05077240988612175,-0.04796701669692993,0.07843516767024994,-0.024762801826000214,-0.0484808124601841,0.09337624162435532,0.023541904985904694,0.02473314106464386,0.1211136057972908,0.05600220710039139,0.02465825155377388,0.1080244854092598,0.056002188473939896,0.02465825155377388,0.10802450031042099,0.04544784501194954,-0.002438228577375412,0.11539918184280396
150,-0.032282501459121704,-0.021035104990005493,0.01788886822760105,-0.04266509413719177,-0.0019643446430563927,0.009387481957674026,-0.02424413338303566,-0.01492294855415821,0.035152290016412735,-0.032282505184412,-0.021035106852650642,0.017888858914375305,0.044546909630298615,-0.0018355273641645908,0.03351045399904251,0.053515173494815826,0.0030135158449411392,0.012538648210465908,0.030944637954235077,0.00602989224717021,0.045884352177381516,0.04454691335558891,-0.0018355301581323147,0.03351045027375221,0.0007088591810315847,0.0013187448494136333,0.04284558817744255,-0.003419386688619852,0.0029620721470564604,0.060866404324769974,-0.032655857503414154,0.002631335984915495,0.14049169421195984,-0.039537038654088974,0.0022222939878702164,0.1608893871307373,-0.06491127610206604,-0.01931520365178585,0.09185502678155899,-0.05186264589428902,-0.047927096486091614,0.07648965716362,-0.051862649619579315,-0.04792707785964012,0.07648967206478119,-0.02603987604379654,-0.046569764614105225,0.09169957041740417,0.02279766835272312,0.024644456803798676,0.12123429775238037,0.05479184910655022,0.027445798739790916,0.10732292383909225,0.054791830480098724,0.027445795014500618,0.10732293874025345,0.04383448511362076,0.00039499811828136444,0.11426486819982529
151,-0.03225843980908394,-0.020922288298606873,0.018114028498530388,-0.04266679286956787,-0.0019675414077937603,0.009387679398059845,-0.02425723522901535,-0.014665570110082626,0.03534289076924324,-0.03225843980908394,-0.020922290161252022,0.01811402104794979,0.0444948747754097,-0.0017640567384660244,0.0337008573114872,0.05360957235097885,0.002781985327601433,0.012724312953650951,0.031055264174938202,0.005751322489231825,0.046463921666145325,0.044494882225990295,-0.001764059066772461,0.0337008535861969,0.0007916935719549656,0.0012752246111631393,0.043347492814064026,-0.003319373819977045,0.0025796210393309593,0.061399925500154495,-0.03280869126319885,0.0016349968500435352,0.14094367623329163,-0.03973684087395668,0.0011827792041003704,0.16132456064224243,-0.06477773934602737,-0.01974785327911377,0.0918409675359726,-0.053009215742349625,-0.0477692075073719,0.07448276877403259,-0.05300921946763992,-0.04776918888092041,0.07448278367519379,-0.02745416760444641,-0.04491999372839928,0.08993659913539886,0.022194569930434227,0.024419650435447693,0.12121925503015518,0.05340712517499924,0.029815230518579483,0.10633081197738647,0.05340711027383804,0.029815226793289185,0.10633081197738647,0.04207362234592438,0.002852260135114193,0.11300540715456009
152,-0.03221370652318001,-0.020817207172513008,0.01830502413213253,-0.04267214983701706,-0.0019792430102825165,0.00938776507973671,-0.024277126416563988,-0.014388791285455227,0.03550053387880325,-0.032213713973760605,-0.020817210897803307,0.018305014818906784,0.04442611336708069,-0.001721974927932024,0.03383449465036392,0.05370631814002991,0.0025678721722215414,0.012876572087407112,0.031157361343503,0.005520795006304979,0.046929627656936646,0.04442611336708069,-0.0017219791188836098,0.033834490925073624,0.0008662656182423234,0.0012625297531485558,0.04377562552690506,-0.0032101322431117296,0.0022329166531562805,0.061856940388679504,-0.03276566416025162,0.0004937234334647655,0.14138206839561462,-0.039713889360427856,-5.138898268342018e-05,0.1617538332939148,-0.06444432586431503,-0.02007978782057762,0.09171074628829956,-0.05417608097195625,-0.047396354377269745,0.0723879411816597,-0.05417608842253685,-0.04739633947610855,0.07238795608282089,-0.028942158445715904,-0.043402910232543945,0.08811374753713608,0.021740738302469254,0.024019064381718636,0.12106035649776459,0.051904983818531036,0.03168412670493126,0.10504888743162155,0.051904961466789246,0.031684115529060364,0.10504890233278275,0.040225956588983536,0.004849027842283249,0.11164272576570511
153,-0.032144948840141296,-0.0207259189337492,0.018447039648890495,-0.04268088936805725,-0.001999129541218281,0.00938798300921917,-0.024307679384946823,-0.014092336408793926,0.03561015427112579,-0.032144948840141296,-0.020725920796394348,0.0184470321983099,0.044346101582050323,-0.001708779949694872,0.03391588479280472,0.053794510662555695,0.0023861126974225044,0.012994153425097466,0.031243301928043365,0.0053497725166380405,0.04727602377533913,0.04434610530734062,-0.0017087836749851704,0.03391587734222412,0.0009258454665541649,0.001287464052438736,0.04411676153540611,-0.0031032501719892025,0.001935240114107728,0.06222309544682503,-0.032539211213588715,-0.0008277306333184242,0.1417839378118515,-0.03947647660970688,-0.0015358589589595795,0.1621544361114502,-0.06393328309059143,-0.02027308940887451,0.09143629670143127,-0.05533648654818535,-0.04672820866107941,0.07019426673650742,-0.055336493998765945,-0.04672819375991821,0.07019428163766861,-0.030441386625170708,-0.04197631776332855,0.08624585717916489,0.021438132971525192,0.023393888026475906,0.12077021598815918,0.0503542535007,0.03299251198768616,0.10354447364807129,0.0503542423248291,0.03299250453710556,0.10354449599981308,0.03836396709084511,0.006314611062407494,0.11021708697080612
